reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOFYv5aQA5Rd3LwcRyNwN3A6QwI_9mTwiCwHFN4xZELuTC83RfWvzcfMVjzAlM0JLxq4c8bfCsxITwwI0w,Irene Rodrigues da Mata,https://lh3.googleusercontent.com/a-/AOh14GivyP3TumigeGBkJXdgpuJ7CaC5heZk2O-9oabk,"Thank you so much Echo you saved my life. I have very bad depression and anxiety and this made ordering meds so much easier for me. No more having to struggle to go all the way to my GP to get refills and most importantly having to stay without because i cant manage to leave my house when im having an episode and end up staying days and sometimes weeks without my meds. Also due to my spina bifida and incontinence I use catheters and ordering them via you guys means no more waiting for a pharmacy to order them, as they dont have them in store, again meaning that i can go days or weeks without them. This is an effecient app and allowed me to upload my HC2 exemption easily and got approved quickly. And i love it that if my medical centre takes long to provide the prescriptions or makes the mistake of issuing paper ones, you guys email me, inform me and give me alternitives whilst waiting for the meds to arrive by post. Thank you so much guys. This means everything to me and my life. :)",5,4,2.3.4,2018-03-16 04:06:26,,
gp:AOqpTOH36hxPtzCTw_0X391nAEjz74xR9uzqIXSsEr5xpLi0cmNgq-8Uy7YPwma47E_N31BHN-re_EMxVq0ljw,Deborah Barber,https://lh3.googleusercontent.com/a-/AOh14Gj8-MPfkNo01bvA90eoMqncpJo5ayw9STdKBcc0,"This app has solved one of my biggest annoyances - organising the order and collection of repeated medication while having a full time job. The app is simple to use plus the process is much quicker than I had expected. The nominated pharmacy has also always had my full prescription so far, which can't be said for my local pharmacy. The only thing I'd add would be the ability to tell the app once medication had been delivered so it updates and starts the countdown to the next order. My app will often say dispatched for a few days after my medication has arrived. Overall though a fantastic, life saving app!",5,8,2.3.4,2018-03-16 00:34:46,,
gp:AOqpTOEsd3fxF3YJj9I5PoWffWVr6mdNJL8H3k_mdNJ1ahM3-NZSSscnabA9N9crF4XzSGKmJOShDCRIotQZnQ,Rachel Haines,https://lh3.googleusercontent.com/-CFoerX_WUuc/AAAAAAAAAAI/AAAAAAAAANo/AMZuucmg2Y6sWrm5kBQvkl1rv2GMo8_rKw/photo.jpg,"Super helpful staff, always seem to be willing to go the extra mile to help you and keep you informed of what's happening. I've had problems with my inept GP practice taking forever to approve things and Echo staff have been great at chasing them and keeping me up to date with everything. I'll continue to use the app in the hopes that my archaic GP practice will be better prepared next time. If I stop using the app it'll be because of the GP and not a reflection on Echo or their staff.",5,3,2.3.4,2018-03-15 22:11:32,,
gp:AOqpTOEVvahMwPpkvilY7-8FnkAzs-eyF8UJfrkRrn9jDT5iy83oCGLcNBP0jmWVighIWxUY-Y6Kh2cN6b0x7w,Poppingmad aka the morris family,https://lh3.googleusercontent.com/a-/AOh14Gi9OPxwdBcMjeSqNZNz1_n6wY7IgCpIxxeA1myoSw,This app is a god send!!!! For someone who dosent like going out the house much due to my mental health thankyou echo x,5,4,2.3.4,2018-03-15 16:41:00,,
gp:AOqpTOEwlXVCgIr12ROCllPVk22NIas_yBHoCtN1ZEG_0ZXjn-d3op60yxuxXpk-vicfp6D0ksM2bsRNCGgcCg,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent service I would recommend people to use it,5,4,2.3.4,2018-03-10 00:00:18,,
gp:AOqpTOF2PtxDCV739dWGTeTflwCuFAeZkRmUrXjH2g3i-iL-yxJd0kI3JIvvoCkUxpDRZbIWzaJGz23gi7d1ZA,Alice Wilson,https://lh3.googleusercontent.com/a-/AOh14GhB-Hgruj8o123BI1-998SC61DGKXLGvkddvRwI,Such a good app! For someone who takes regular medication it helps not having to get appointments at your doctors to get repeat prescriptions. No hassle at all! So handy when you work long hours and struggle to find time to get to the doctors!,5,7,2.3.4,2018-03-09 23:30:35,,
gp:AOqpTOENJWWxYnv1fg2hMxXs1LXU_s2oOGodJ4zHe7sBawKWpm8XUSqSTtwM5YvHMVqbk9aOlD9qLx404vK_CA,Jen Wilson,https://lh3.googleusercontent.com/-2BWmcZzJj_w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnkx13i_dI8gW0FBUdHygW2hChH3A/photo.jpg,So far so good no complaints only praise it so helps not having to go to the chemist.,5,4,2.3.4,2018-03-08 02:11:45,,
gp:AOqpTOHxY2NlTzJb2izwn4VR3TlisMLami2rtJyv8oh_KYtAR8itVHQBvtKv-upv1y1e2pIq2MW2pWSh7QZsWQ,Doug Grimshaw,https://lh3.googleusercontent.com/a-/AOh14GgnRbkIElj8mei-F9MIGrZOll3-dmhIBEs62AF-gQ,Deliver my asthma inhalers on time and quickly. Fantastic.,5,4,2.3.3,2018-03-07 03:44:32,,
gp:AOqpTOF9SCpcdw8xmgFYldi2VGuyzPvuA1qVIXHypDroWBS6bEksFeb1zsruGg4fouiDFXGOSxyQjcdxUal07w,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Quick and convenient so much easier than waiting in a chemist for them to dispense your prescription,5,4,2.3.4,2018-03-07 01:58:27,,
gp:AOqpTOH5sCrLkW-gZQYmxdSETxzst0szTHQcVmmGmo3r0TK_nqO4ZLlVWipg8-8FxskXw0L1M-aB-C_wJji4zw,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really good app. Easy to use. Fast delivery and great communication. I'd recommend it for sure.,5,3,2.3.4,2018-03-06 00:43:42,,
gp:AOqpTOFiHBMRHICeSDIsDoUSsCrukAhml_Smy4LX9ieauqbpoPmXbvllKbtAT5I3c8U5TNVWlq006C-8qYL-ug,hayley myles,https://lh3.googleusercontent.com/-tGw76Qih30U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclAoUrJQ47DIhoIx8Xe7tQ0tEW61A/photo.jpg,Wellto start with was unsure but its brillant saved me time an a trek to drs then bk to chemist will deffo be keeping this app,5,6,2.3.4,2018-03-04 21:45:45,,
gp:AOqpTOETrEc8vEB5_CrLmdInwh_6L-VxpcHv2bSsJo4kOCpdrggf5C0IP5SrNZFbVK0kU8BSV4KfkeBhMQYQZg,Pʀᴇsɪᴅᴇɴᴛ Tʀᴜᴍᴘ,https://lh3.googleusercontent.com/a-/AOh14GjjXq1SIz7yO-8mANdF4_sApVVvFeVYY6Mc1oON6w,When it's actually usable then I will give a good review. You can't add family members and children to this. Surely this is a joke. Pharmacy2U do it.... Why can't you?,1,0,2.3.3,2018-03-04 20:51:56,"Hi Kevin, we are working on this feature but given the complexity of patient consent and safeguarding children want to ensure we get it right first time.",2018-03-05 19:19:34
gp:AOqpTOHhUmGAVvUO5xZ_oAWmG_jIWVNIqj3bw-GBxij4jkBNhuoE92i2mcDHCNgGeYKvBFRZoZK0YUmYNDlybw,cameron pargetor,https://lh3.googleusercontent.com/a-/AOh14GgPv5WjxOGfCChqLoFcOLykZhxuoWzRLeU1nxYSrA,"Don't use they cannot get controlled drugs from doctors like pain killers, use your normal pharmacy delivery option",1,5,2.3.4,2018-03-02 05:31:56,,
gp:AOqpTOHL14-Bp8OSKlPpuZ90e555sUbRh8dS4ztv7lo99DBeUSy24BxcLUfHKQPGZnNVZTKZb7SLl6VeybZjdw,Kylash Makenji,https://lh3.googleusercontent.com/a-/AOh14GgmqTCNinX1gWeZm9q7JCPnADjPn1MxNArBxuDmEws,"This is one.of the best apps I have, it's a must for anyone who takes medication regularly.....6 stars....",5,6,2.3.4,2018-03-01 14:59:07,,
gp:AOqpTOHYU5EEiWZKmA9KTW1Oo7QRf3ZvfPjs0GrThsoe-90QGUnVbtUp96VYqyqgyxPZ84v4ExjYaKRMyZgNyg,annemarie uren,https://lh3.googleusercontent.com/-vGC0CQQlYmc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmaCMExE5PfJdEgSveR9IVgWM_jCw/photo.jpg,Excellent service and very friendly. Fast service. Definitely would recommend this company.,5,3,2.3.3,2018-02-28 23:47:48,,
gp:AOqpTOF1Ciae0sbig1uqbiDmo27Yzs6jFGsDGjpwU0UemiaPRkDwUkHxkZ_BMpTrIZj7F_6mPYWaA7GbkUggtg,Natalie Wood,https://lh3.googleusercontent.com/-0JoudiLwrsY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmjmH3Ajx29Q89YTa7vcVpcczrAZA/photo.jpg,Simple to set up. They picked up my prescription within a day and had it delivered the next day. Can't recommend enough.,5,4,2.3.3,2018-02-28 19:02:12,,
gp:AOqpTOEeBB4NvtqEv0Yujw3tJkKx1TQJ5RU0kn0VqrU06vf0s8h2Oz_sbjWw0IWoj7CR2ZQLHbQ23TRp9O1muQ,Steven Arnold,https://lh3.googleusercontent.com/--oI9YCrP3Lg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucll3xj-hQm1UX3vHwwzam2f0NaCkQ/photo.jpg,Your app doesn't allow me to view my profile or my orders. When I log in it only says FIND MY GP. Nothing else. No good to me if I can't view my medication orders,2,0,,2018-02-27 18:16:51,"Hi Steven, please contact us via the app or help@echo.co.uk and we will do our best to help",2018-03-05 19:22:50
gp:AOqpTOF5Lum_bNfDUcXbeubKDRRDaQcEDspSCAwTU_xMQSabfG5vW-g3ikawh8XcjT1-lPocrIfYJBMEiRcHdw,James Brawn,https://lh3.googleusercontent.com/a-/AOh14GhmDjOZPeIrSqxHKwrMau2LXXGUGjRxY7s-CY88Vg,This has been a godsend. And has saved me so much time. Also when I had a over the phone consultation and needed meds the doctor automatically got in touch with the pharmacy in London which echo uses and delivery wad automatically sorted. Yes I know i didn't get meds there or then but had them within 48 hours. Fab service.  One question  I can not set Reminders and there is no help or instruction page so can anyone help me set up reminders to take meds please..,5,7,2.3.3,2018-02-24 22:01:47,,
gp:AOqpTOET6Ia_sNaerx5U4VM2oK_w5uhT_5jnjdIq6fJAu3f3j2foQ9RNV_NXSL9rViydLv8pP462O_TzZSu2OQ,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"One of the few apps out there that can genuinely improve your life, this is going to save me lots of time, money and stress.",5,4,2.3.3,2018-02-23 19:29:58,,
gp:AOqpTOFrPtvgjucW_mz6e7hjiMZycj-3MeewVQchwaaeOdt3X640fZCH54qy7iF-OSgu2Xu3GKg5y8q1p8ROew,Rachel S,https://lh3.googleusercontent.com/-9GNPcuzJx4Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclSkU4njwCSC_NF6gksHHkvcI4G3Q/photo.jpg,"Downloaded no problem but then said ""sorry we don't support your doctors""  so a bit pointless having to download the app before having to uninstall it.",1,2,2.3.3,2018-02-23 03:19:36,"Hi Rachel, Echo supports any GP practice that can issue electronic prescriptions. Right now this is 92.3% of surgeries across England, and coverage should be complete in the next couple of years.",2018-03-05 19:28:35
gp:AOqpTOGdcXIs3TkSkX4QQU8Qk5QWK2BF3S7ALwkQhr3tavV6iYbwKL5-HiYor_PkY-C6YkF6O2e-TAW6suN49A,Daniel Keane,https://lh3.googleusercontent.com/-qDDDgIb3LMU/AAAAAAAAAAI/AAAAAAAAWcM/AMZuuclfWDnh8LnCF8lkIVsDbXEBd2qgVw/photo.jpg,"Worked great for me, no more waiting in line at the GP or more pharmacy! The initial setup process takes some time understandably, the first time I tried to use it, it warned me that I wouldn't get my medication before I ran out. So I had to get one last batch from the pharmacy, after that I setup the app and have received my first batch in the post in good time.",5,7,2.3.3,2018-02-20 15:02:06,,
gp:AOqpTOFEpy0-LJKM8BMysxt-zUsMzLZ_3HZmW2CWA61W5k_7XyVGZiVZdhOx9K9s4_V3OsXhumfQf4dJQZ67DA,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BRILLIANT..Made my life  so much easier. No running to chemist waiting around for them to do meds. Easy ordering. Quick delivery.All meds are there.100% RECOMMEND.,5,10,2.3.3,2018-02-14 10:57:16,,
gp:AOqpTOEvf3aO55Mx6ke54NoaqGv__ViUiSdBO-QubzMVH_fG5jx-NJn-SVLKtWTwkza1qZaCcC3IZeB4olQ8Ew,Danie Martin,https://lh3.googleusercontent.com/-Ie4mJ4qnLTQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnNSVcOd-q_NAZzdd7novyM0glNlA/photo.jpg,"It takes a while to set up. Which is fine, just be aware you can't use it to get medication quicker than visiting your GP in person the first time you use it.   Unfortunately the app didn't give me an estimate of how long it would take until I ordered my first lot of meds. Unfortunately I can't get to my GP because I work during open hours so I figured, I'll go a week without my meds. Annoying but what can I do?  The app sends me a notification saying my GP has approved my request. THIS WAS A LIE. So I sat waiting for a couple of weeks and today, after being 2 weeks off of my meds, I opened the app to message saying the GP surgery I selected has told ECHO that I'm not a patient there. So now my best chance of getting my medication is to wait until Wednesday when my mother is off work and have her put in for a repeat then leave work 3 hours early (which will be unpaid) and get a taxi (which will cost £30) so I can be back in time to pick it up before surgery closes.  I'm very very very very angry. And I don't know if it's because I've not taking my tablets or because this app is ... honesty can't type anything without swearing",1,11,2.3.3,2018-02-13 16:59:28,,
gp:AOqpTOGZM5o_OHGxm9BkS9qJzJi2xJ8bnAotB_xNQ3eVlhsbOIkYyMxgVAbHezLzVeZT9U5gvlQV0R5gFDQ4jA,Sarah Meek,https://lh3.googleusercontent.com/a-/AOh14GikoqzIiaN5q85V_iuz2NBMHtdpdKmM0VoZEbL4KlM,"Being a working mum, remembering and finding time to sort my prescription out was difficult. This app has saved so much time! And when i have had an issue, customer service have been brilliant!",5,6,2.3.3,2018-02-13 04:28:57,,
gp:AOqpTOEAOn0bF-USBmGoS_utI90ZXsdyVOmCj59Is0pEgN1uNxehR9NDsSiE8gZwKFAyMLcN_k6lPDmpfW7MnA,Steve Jepson,https://lh3.googleusercontent.com/-M8RE7PZcmF8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm4OjFhh-VULGlx0uyC7aL0YYhYqA/photo.jpg,Superb adds reminders with reorders. Can we have a way for updating an order when it arrives for a full 5 star experience,4,4,2.3.2,2018-02-13 02:19:35,,
gp:AOqpTOGL0HvXQ0OSC-8phcaa0qoxPHzbUiTl0o594BiPlGbzYOc8kDZ08JL-Qw1xSoqRs9OlINs7WGIG1Qq9PQ,Chloe Schafer,https://lh3.googleusercontent.com/-BLtYHVuru8Q/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck03wLS0i0Ea5WT5QTOASTeG39CCQ/photo.jpg,"Fantastic app. Seemed too good to be true but really does what it says. No more trekking to pharmacy, waiting in queues. So convenient when you're working most/all of the week. Even better since packaging reviewed so that more can be fitted in box that can be posted through letterbox. Highly recommend this app and service.",5,3,2.3.2,2018-02-12 03:48:52,,
gp:AOqpTOG-0tkvUe4oKSCarO4jmsL5bZs-t1UJZ707FIA9FetSzga-I9dhwd7v3cJ1-6hMfEPHWRlvqaboVvhBFA,James Arnold,https://lh3.googleusercontent.com/a-/AOh14GgX3eVaQsgrEucHkhCS-zGgzY55p9IHZFUClKnFNso,Great app and the service works flawlessly. A few suggestions: please could you add fingerprint unlock to the Android version using android's fingerprint API. Also a slightly less finicky way of marking medications as taken would also be great.,4,6,2.3.2,2018-02-09 14:58:11,"Hi James, thanks for the feedback. Marking medications - agree, we need to make this cleaner. Fingerprint unlock is in the works.",2018-02-12 19:38:16
gp:AOqpTOGkqBRmOGkSij3jiGPpPJp2ZdJxc52WNPG1ZrK9pT2mXY4hFnWadpz0DASKMtPq5PtbejUwthrgeDcvZw,Vicky Sheard,https://lh3.googleusercontent.com/a-/AOh14GjQiLyPfH03bsLCGaK5CGtc-aa0FDiMPDE8w8g_Lg,"I was amazed at how quickly my medication arrived. Really efficient service, very impressed so far.",5,3,2.3.2,2018-02-09 02:36:30,,
gp:AOqpTOGW0GMmJi-Viwiv4ypiBreSMnHIrGnGDomjEpEtZ_nCurBrcQHYk8p3fj-cU9G38prqCKZqTmW_FPUrVA,katie davis,https://lh3.googleusercontent.com/a-/AOh14Gg_jJzPH5ENhW4Zs4rbZvOpCrQDAE8ONbUvIfJe,love this app it makes my life so much easier. I don't have to try for days to get a doctors appointment every month,5,3,2.3.0,2018-01-25 20:38:53,,
gp:AOqpTOF1cBApRNID_FFDZVin5ePFajVWLp2ug889EiStnAZmi-HOKJ9v6jOjChxyF1QhxhR7yo33oNd-Pg6lqA,Jasmin Seddon,https://lh3.googleusercontent.com/a-/AOh14Gih_QV2QhCDrTlU0BGebJZwG2s7k_p0JMJ704aUUAo,Really handy. Especially if you're working and can't get time off!,5,4,2.2.0,2018-01-24 15:19:30,,
gp:AOqpTOFn3szd3bB1uzmIrPOUYofhm-erMck1A1CZjI1x4znIJlF5MtDSWBo4t98Y39zK0dBXvtvYRvAOBkZgzg,Donna Hackney,https://lh3.googleusercontent.com/-3SUOXSPoSCI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckKxN9GwQRs2N3pSIcto5roVV0Rcg/photo.jpg,Unable to put in my daughters date of birth to get her medication as she is to young. Pointless collecting hers and havibg mine delivered. Nice idea tho,3,0,2.2.0,2018-01-23 16:17:06,"Hi Donna, we agree and are working on a version of the app for parents - coming soon!",2018-01-23 17:32:47
gp:AOqpTOHraVrkvu0K286TnDa-LlzR_HTi9DX3XwnYMCPpmHRXOnbLF-DyItK-FzIMQr5rJyRknDeC7GmrGx80eg,paige white,https://lh3.googleusercontent.com/a-/AOh14Ggr9QF1ET8Gm_yB2_QeTraSRzzym0u1jaz-m5EtWw,I need regular meds and quickly got fed up with monthly trips to the Dr's and pharmacy. Now I can do it all from home. Great!,5,3,2.2.0,2018-01-20 01:58:11,,
gp:AOqpTOGptcWmvqU8b-GPA1TCYNYwveMYzGYuvkAf3tXukpk7zj0GEyZYBqRJZwPI0zHpGWKfCgzO1cFZCfSYNw,Mini Cloudz,https://lh3.googleusercontent.com/a-/AOh14GiN7Lr5UUWdDL9fmlJMVu8qMEMTyrmqe01Af4KREg,Excellent app or would be if my doctors didnt send my prescription to my local chemist. Also couldnt get one of my repeat items due to them not being allowed to deliver class A drugs so I still had to collect them from my local Pharmacy.,5,2,2.2.0,2018-01-19 17:11:47,,
gp:AOqpTOGrhL92z_nD9ETOXZJ71f-4ezVeT6JYIlVztDTd0tBH0Y_tBiMuGv3CylucLLUSs5AFqIAx9v63r6y9Ow,Jess Stevenson,https://lh3.googleusercontent.com/-pQZthbyej5Y/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckOB-CyWAu_FpNXms1FtKC016XaHw/photo.jpg,"Great, so easy!",5,3,2.2.0,2018-01-18 20:23:26,"Hi Jess, thanks for the feedback! :)",2018-01-24 23:34:06
gp:AOqpTOFwpVLleYU7ZBFI0c0YDXQ2lZa0vAM97ZYN0jzc_PZX5Nwr-aY-y_VptvLgU7_4wFJCa8LVeXcCXWM8bQ,Tiny Head,https://lh3.googleusercontent.com/-wsec2HaD2dU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmZZofVmkpA54KE1ChN82Q3mzFSSA/photo.jpg,"the app is great, extremely helpful. however, the past few days I have been unable to open it and order my medication without it crashing.",4,0,2.2.0,2018-01-16 01:55:25,"Hi, thank you very much for your feedback, please can you contact us at help@echo.co.uk or through the app so we can investigate the issue that you raised :)",2018-01-16 16:23:38
gp:AOqpTOEdLGXrKnWDXEOKFM9-hruLsxdDARBg3FadWTBElEjskaNgbH8Ww-TvZ-S5mp-kC_jgc0XB5uv6wqvByA,June Crisp,https://lh3.googleusercontent.com/-8ArgD1yjqJE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclFZymhhDBTg4nt7mbS0LlySMIbTw/photo.jpg,"Excellent app, friendly service. I had an issue with activation which was quickly resolved by Tom via e-mail.  Order on Sunday via the app, they then contacted my GP, was delivered Saturday, saving me a trip to the GP and pharmacy, thank you",5,3,2.2.0,2018-01-13 22:26:40,"Hi June, thanks for the amazing feedback and it's good to hear you are happy with the service :-)",2018-01-16 16:44:26
gp:AOqpTOFbCdbyRCUIx8FrpiTkwEHV5iYkY07217ge60ht8FbxdzhHmQUT2gLr4biGfFKrVPg1bOcBYuTZvyBeJA,Kelly Osborne,https://lh3.googleusercontent.com/a-/AOh14Ghaxu-mqs062y5yIwoA-COE3E0PCKP_TRxmXLrbLw,"From installing the app to receiving my prescriptions for the first time took 5 days.  Absolutely seamless service. I've had so much trouble previously with local pharmacies and electronic prescriptions but this works, and works WELL.",5,3,2.2.0,2018-01-13 04:35:10,"Hi Kelly, thank you for using the app and for the very kind feedback :)",2018-01-16 16:45:22
gp:AOqpTOFOFQNc5dknKqxhFdt30TBKqZKxzdYhm6dkHixo-TmLJVZobGdkstuAailfxNlBktE3uhA4PKUfBfIJmQ,Liz Ham,https://lh3.googleusercontent.com/a-/AOh14GhVpwR4fBQ4DVwODwdfsaDA78qXfxaSf6LEuLNJVw,This app makes my life so much easier as I suffer with mental health issues that often prevent me from leaving the house. Managing my prescription refills is easy and I now know when I run out of medication without having to sort through my various tablets and work out each time how many days worth I have left (I get confused). Very grateful for this app.,5,5,2.2.0,2018-01-12 03:52:40,"Hi Liz, thank you for using the app and for the very kind feedback :)",2018-01-12 23:27:17
gp:AOqpTOE1P6ls4Px7WlbP6yosyMHPJMC6t7PsfWgbcM6bswP8Ex5pCL_Lq_6YzzFRsKwKnIqHi0Rr8BLUcy6zhA,Mark Townsend,https://lh3.googleusercontent.com/a-/AOh14GgEVJDopzso2r_8MfSHXIzPXBYMAuvaBmZUcKIMig,"After registering on the app my GP had electronically authorised that electronic prescriptios be sent to an authorised pharmacy.  I ordered my repeat script as usual, had notification that I needed to pay my prescription charge and hay presto 2 days later my medication arrived   No paying for parking, no queuing in my local chemist for 30 mins... NO HASTLE",5,5,2.2.0,2018-01-11 17:04:11,We're glad you like it Mark and thanks for letting us know! :),2018-01-11 20:31:02
gp:AOqpTOG3uEr43zzEi1LauGuvU7zeXxtYCqHanE6Olt-sXy6QwNqE8E2sFcJjdjTrV3jorF5MNJMc4RoNUtoO4Q,Allan Akers,https://lh3.googleusercontent.com/a-/AOh14GjsBESFxv6Ce6dQFzfslmNxSvWjzpm0lBXBGdm-55c,"For those unsure if this is a genuine app, don't worry it is.   Tell it your GP and what medication you need and it gets approval from your GP then dispatches your order once you've paid for the prescription (if you need to).    Delivery is free. Process takes about a week.",5,4,2.2.0,2018-01-11 05:32:16,"Hi Allan, thanks for the amazing feedback and it's good to hear you are happy with the service :-)",2018-01-11 20:28:04
